nom_chaine,heure,contexte_jour,est_ramadan,est_ferie,age_groupe_pred,sexe_pred,revenu_pred,nb_foyers
beIN Sports 1,21,Mercredi,0,0,45+,H,faible,130
beIN Sports 1,21,Mercredi,0,0,45+,H,moyen,192
beIN Sports 1,21,Samedi,0,0,18-24,F,eleve,2
beIN Sports 1,21,Samedi,0,0,18-24,F,faible,122
beIN Sports 1,21,Samedi,0,0,18-24,F,moyen,120
beIN Sports 1,21,Samedi,0,0,18-24,H,eleve,32
beIN Sports 1,21,Samedi,0,0,18-24,H,faible,282
beIN Sports 1,21,Samedi,0,0,18-24,H,moyen,464
beIN Sports 1,21,Samedi,0,0,25-34,F,eleve,2
beIN Sports 1,21,Samedi,0,0,25-34,F,faible,128
beIN Sports 1,21,Samedi,0,0,25-34,F,moyen,258
beIN Sports 1,21,Samedi,0,0,25-34,H,eleve,12
beIN Sports 1,21,Samedi,0,0,25-34,H,faible,508
beIN Sports 1,21,Samedi,0,0,25-34,H,moyen,776
beIN Sports 1,21,Samedi,0,0,35-44,F,faible,152
beIN Sports 1,21,Samedi,0,0,35-44,F,moyen,194
beIN Sports 1,21,Samedi,0,0,35-44,H,faible,426
beIN Sports 1,21,Samedi,0,0,35-44,H,moyen,658
beIN Sports 1,21,Samedi,0,0,45+,F,faible,64
beIN Sports 1,21,Samedi,0,0,45+,F,moyen,176
beIN Sports 1,21,Samedi,0,0,45+,H,eleve,4
beIN Sports 1,21,Samedi,0,0,45+,H,faible,186
beIN Sports 1,21,Samedi,0,0,45+,H,moyen,306
beIN Sports 1,21,Vendredi,0,0,18-24,F,eleve,6
beIN Sports 1,21,Vendredi,0,0,18-24,F,faible,126
beIN Sports 1,21,Vendredi,0,0,18-24,F,moyen,174
beIN Sports 1,21,Vendredi,0,0,18-24,H,eleve,24
beIN Sports 1,21,Vendredi,0,0,18-24,H,faible,260
beIN Sports 1,21,Vendredi,0,0,18-24,H,moyen,420
beIN Sports 1,21,Vendredi,0,0,25-34,F,eleve,2
beIN Sports 1,21,Vendredi,0,0,25-34,F,faible,148
beIN Sports 1,21,Vendredi,0,0,25-34,F,moyen,330
beIN Sports 1,21,Vendredi,0,0,25-34,H,eleve,20
beIN Sports 1,21,Vendredi,0,0,25-34,H,faible,482
beIN Sports 1,21,Vendredi,0,0,25-34,H,moyen,790
beIN Sports 1,21,Vendredi,0,0,35-44,F,eleve,6
beIN Sports 1,21,Vendredi,0,0,35-44,F,faible,146
beIN Sports 1,21,Vendredi,0,0,35-44,F,moyen,284
beIN Sports 1,21,Vendredi,0,0,35-44,H,eleve,4
beIN Sports 1,21,Vendredi,0,0,35-44,H,faible,484
beIN Sports 1,21,Vendredi,0,0,35-44,H,moyen,730
beIN Sports 1,21,Vendredi,0,0,45+,F,eleve,6
beIN Sports 1,21,Vendredi,0,0,45+,F,faible,70
beIN Sports 1,21,Vendredi,0,0,45+,F,moyen,168
beIN Sports 1,21,Vendredi,0,0,45+,H,faible,230
beIN Sports 1,21,Vendredi,0,0,45+,H,moyen,306
beIN Sports 1,22,Dimanche,0,0,18-24,F,eleve,2
beIN Sports 1,22,Dimanche,0,0,18-24,F,faible,84
beIN Sports 1,22,Dimanche,0,0,18-24,F,moyen,92
beIN Sports 1,22,Dimanche,0,0,18-24,H,eleve,20
beIN Sports 1,22,Dimanche,0,0,18-24,H,faible,222
beIN Sports 1,22,Dimanche,0,0,18-24,H,moyen,344
beIN Sports 1,22,Dimanche,0,0,25-34,F,eleve,2
beIN Sports 1,22,Dimanche,0,0,25-34,F,faible,100
beIN Sports 1,22,Dimanche,0,0,25-34,F,moyen,190
beIN Sports 1,22,Dimanche,0,0,25-34,H,eleve,8
beIN Sports 1,22,Dimanche,0,0,25-34,H,faible,270
beIN Sports 1,22,Dimanche,0,0,25-34,H,moyen,526
beIN Sports 1,22,Dimanche,0,0,35-44,F,eleve,2
beIN Sports 1,22,Dimanche,0,0,35-44,F,faible,112
beIN Sports 1,22,Dimanche,0,0,35-44,F,moyen,136
beIN Sports 1,22,Dimanche,0,0,35-44,H,eleve,2
beIN Sports 1,22,Dimanche,0,0,35-44,H,faible,304
beIN Sports 1,22,Dimanche,0,0,35-44,H,moyen,450
beIN Sports 1,22,Dimanche,0,0,45+,F,faible,38
beIN Sports 1,22,Dimanche,0,0,45+,F,moyen,110
beIN Sports 1,22,Dimanche,0,0,45+,H,eleve,2
beIN Sports 1,22,Dimanche,0,0,45+,H,faible,98
beIN Sports 1,22,Dimanche,0,0,45+,H,moyen,176
beIN Sports 1,22,Jeudi,0,1,18-24,F,eleve,20
beIN Sports 1,22,Jeudi,0,1,18-24,F,faible,82
beIN Sports 1,22,Jeudi,0,1,18-24,F,moyen,84
beIN Sports 1,22,Jeudi,0,1,18-24,H,eleve,20
beIN Sports 1,22,Jeudi,0,1,18-24,H,faible,208
beIN Sports 1,22,Jeudi,0,1,18-24,H,moyen,282
beIN Sports 1,22,Jeudi,0,1,25-34,F,faible,94
beIN Sports 1,22,Jeudi,0,1,25-34,F,moyen,152
beIN Sports 1,22,Jeudi,0,1,25-34,H,eleve,16
beIN Sports 1,22,Jeudi,0,1,25-34,H,faible,414
beIN Sports 1,22,Jeudi,0,1,25-34,H,moyen,444
beIN Sports 1,22,Jeudi,0,1,35-44,F,faible,100
beIN Sports 1,22,Jeudi,0,1,35-44,F,moyen,124
beIN Sports 1,22,Jeudi,0,1,35-44,H,eleve,12
beIN Sports 1,22,Jeudi,0,1,35-44,H,faible,278
beIN Sports 1,22,Jeudi,0,1,35-44,H,moyen,458
beIN Sports 1,22,Jeudi,0,1,45+,F,faible,46
beIN Sports 1,22,Jeudi,0,1,45+,F,moyen,76
beIN Sports 1,22,Jeudi,0,1,45+,H,eleve,10
beIN Sports 1,22,Jeudi,0,1,45+,H,faible,126
beIN Sports 1,22,Jeudi,0,1,45+,H,moyen,178
beIN Sports 1,22,Lundi,0,0,18-24,F,eleve,4
beIN Sports 1,22,Lundi,0,0,18-24,F,faible,58
beIN Sports 1,22,Lundi,0,0,18-24,F,moyen,56
beIN Sports 1,22,Lundi,0,0,18-24,H,eleve,24
beIN Sports 1,22,Lundi,0,0,18-24,H,faible,160
beIN Sports 1,22,Lundi,0,0,18-24,H,moyen,218
beIN Sports 1,22,Lundi,0,0,25-34,F,eleve,2
beIN Sports 1,22,Lundi,0,0,25-34,F,faible,42
beIN Sports 1,22,Lundi,0,0,25-34,F,moyen,112
beIN Sports 1,22,Lundi,0,0,25-34,H,eleve,8
beIN Sports 1,22,Lundi,0,0,25-34,H,faible,224
beIN Sports 1,22,Lundi,0,0,25-34,H,moyen,296
beIN Sports 1,22,Lundi,0,0,35-44,F,eleve,2
beIN Sports 1,22,Lundi,0,0,35-44,F,faible,64
beIN Sports 1,22,Lundi,0,0,35-44,F,moyen,94
beIN Sports 1,22,Lundi,0,0,35-44,H,eleve,2
beIN Sports 1,22,Lundi,0,0,35-44,H,faible,194
beIN Sports 1,22,Lundi,0,0,35-44,H,moyen,344
beIN Sports 1,22,Lundi,0,0,45+,F,faible,14
beIN Sports 1,22,Lundi,0,0,45+,F,moyen,32
beIN Sports 1,22,Lundi,0,0,45+,H,eleve,4
beIN Sports 1,22,Lundi,0,0,45+,H,faible,72
beIN Sports 1,22,Lundi,0,0,45+,H,moyen,130
beIN Sports 1,22,Mardi,0,0,18-24,F,eleve,6
beIN Sports 1,22,Mardi,0,0,18-24,F,faible,70
beIN Sports 1,22,Mardi,0,0,18-24,F,moyen,74
beIN Sports 1,22,Mardi,0,0,18-24,H,eleve,12
beIN Sports 1,22,Mardi,0,0,18-24,H,faible,202
beIN Sports 1,22,Mardi,0,0,18-24,H,moyen,224
beIN Sports 1,22,Mardi,0,0,25-34,F,faible,70
beIN Sports 1,22,Mardi,0,0,25-34,F,moyen,102
beIN Sports 1,22,Mardi,0,0,25-34,H,eleve,14
beIN Sports 1,22,Mardi,0,0,25-34,H,faible,198
beIN Sports 1,22,Mardi,0,0,25-34,H,moyen,308
beIN Sports 1,22,Mardi,0,0,35-44,F,faible,68
beIN Sports 1,22,Mardi,0,0,35-44,F,moyen,116
beIN Sports 1,22,Mardi,0,0,35-44,H,faible,178
beIN Sports 1,22,Mardi,0,0,35-44,H,moyen,286
beIN Sports 1,22,Mardi,0,0,45+,F,eleve,4
beIN Sports 1,22,Mardi,0,0,45+,F,faible,36
beIN Sports 1,22,Mardi,0,0,45+,F,moyen,44
beIN Sports 1,22,Mardi,0,0,45+,H,eleve,2
beIN Sports 1,22,Mardi,0,0,45+,H,faible,86
beIN Sports 1,22,Mardi,0,0,45+,H,moyen,118
beIN Sports 1,22,Mercredi,0,0,18-24,F,eleve,2
beIN Sports 1,22,Mercredi,0,0,18-24,F,faible,48
beIN Sports 1,22,Mercredi,0,0,18-24,F,moyen,86
beIN Sports 1,22,Mercredi,0,0,18-24,H,eleve,20
beIN Sports 1,22,Mercredi,0,0,18-24,H,faible,182
beIN Sports 1,22,Mercredi,0,0,18-24,H,moyen,288
beIN Sports 1,22,Mercredi,0,0,25-34,F,faible,70
beIN Sports 1,22,Mercredi,0,0,25-34,F,moyen,130
beIN Sports 1,22,Mercredi,0,0,25-34,H,eleve,6
beIN Sports 1,22,Mercredi,0,0,25-34,H,faible,192
beIN Sports 1,22,Mercredi,0,0,25-34,H,moyen,346
beIN Sports 1,22,Mercredi,0,0,35-44,F,faible,72
beIN Sports 1,22,Mercredi,0,0,35-44,F,moyen,84
beIN Sports 1,22,Mercredi,0,0,35-44,H,eleve,2
beIN Sports 1,22,Mercredi,0,0,35-44,H,faible,190
beIN Sports 1,22,Mercredi,0,0,35-44,H,moyen,336
beIN Sports 1,22,Mercredi,0,0,45+,F,faible,28
beIN Sports 1,22,Mercredi,0,0,45+,F,moyen,34
beIN Sports 1,22,Mercredi,0,0,45+,H,eleve,4
beIN Sports 1,22,Mercredi,0,0,45+,H,faible,96
beIN Sports 1,22,Mercredi,0,0,45+,H,moyen,130
beIN Sports 1,22,Samedi,0,0,18-24,F,eleve,10
beIN Sports 1,22,Samedi,0,0,18-24,F,faible,88
beIN Sports 1,22,Samedi,0,0,18-24,F,moyen,80
beIN Sports 1,22,Samedi,0,0,18-24,H,eleve,28
beIN Sports 1,22,Samedi,0,0,18-24,H,faible,212
beIN Sports 1,22,Samedi,0,0,18-24,H,moyen,326
beIN Sports 1,22,Samedi,0,0,25-34,F,faible,70
beIN Sports 1,22,Samedi,0,0,25-34,F,moyen,190
beIN Sports 1,22,Samedi,0,0,25-34,H,eleve,6
beIN Sports 1,22,Samedi,0,0,25-34,H,faible,298
beIN Sports 1,22,Samedi,0,0,25-34,H,moyen,424
beIN Sports 1,22,Samedi,0,0,35-44,F,eleve,2
beIN Sports 1,22,Samedi,0,0,35-44,F,faible,100
beIN Sports 1,22,Samedi,0,0,35-44,F,moyen,158
beIN Sports 1,22,Samedi,0,0,35-44,H,faible,348
beIN Sports 1,22,Samedi,0,0,35-44,H,moyen,498
beIN Sports 1,22,Samedi,0,0,45+,F,eleve,4
beIN Sports 1,22,Samedi,0,0,45+,F,faible,58
beIN Sports 1,22,Samedi,0,0,45+,F,moyen,92
beIN Sports 1,22,Samedi,0,0,45+,H,faible,140
beIN Sports 1,22,Samedi,0,0,45+,H,moyen,186
beIN Sports 1,22,Vendredi,0,0,18-24,F,eleve,4
beIN Sports 1,22,Vendredi,0,0,18-24,F,faible,128
beIN Sports 1,22,Vendredi,0,0,18-24,F,moyen,146
beIN Sports 1,22,Vendredi,0,0,18-24,H,eleve,20
beIN Sports 1,22,Vendredi,0,0,18-24,H,faible,208
beIN Sports 1,22,Vendredi,0,0,18-24,H,moyen,428
beIN Sports 1,22,Vendredi,0,0,25-34,F,eleve,4
beIN Sports 1,22,Vendredi,0,0,25-34,F,faible,130
beIN Sports 1,22,Vendredi,0,0,25-34,F,moyen,202
beIN Sports 1,22,Vendredi,0,0,25-34,H,eleve,4
beIN Sports 1,22,Vendredi,0,0,25-34,H,faible,398
beIN Sports 1,22,Vendredi,0,0,25-34,H,moyen,570
beIN Sports 1,22,Vendredi,0,0,35-44,F,eleve,2
beIN Sports 1,22,Vendredi,0,0,35-44,F,faible,146
beIN Sports 1,22,Vendredi,0,0,35-44,F,moyen,190
beIN Sports 1,22,Vendredi,0,0,35-44,H,eleve,4
beIN Sports 1,22,Vendredi,0,0,35-44,H,faible,360
beIN Sports 1,22,Vendredi,0,0,35-44,H,moyen,498
beIN Sports 1,22,Vendredi,0,0,45+,F,faible,48
beIN Sports 1,22,Vendredi,0,0,45+,F,moyen,82
beIN Sports 1,22,Vendredi,0,0,45+,H,faible,172
beIN Sports 1,22,Vendredi,0,0,45+,H,moyen,206
beIN Sports 1,23,Dimanche,0,0,18-24,F,eleve,4
beIN Sports 1,23,Dimanche,0,0,18-24,F,faible,38
beIN Sports 1,23,Dimanche,0,0,18-24,F,moyen,42
beIN Sports 1,23,Dimanche,0,0,18-24,H,eleve,20
beIN Sports 1,23,Dimanche,0,0,18-24,H,faible,134
beIN Sports 1,23,Dimanche,0,0,18-24,H,moyen,178
beIN Sports 1,23,Dimanche,0,0,25-34,F,faible,50
beIN Sports 1,23,Dimanche,0,0,25-34,F,moyen,100
beIN Sports 1,23,Dimanche,0,0,25-34,H,faible,130
beIN Sports 1,23,Dimanche,0,0,25-34,H,moyen,246
beIN Sports 1,23,Dimanche,0,0,35-44,F,faible,44
beIN Sports 1,23,Dimanche,0,0,35-44,F,moyen,88
beIN Sports 1,23,Dimanche,0,0,35-44,H,faible,176
beIN Sports 1,23,Dimanche,0,0,35-44,H,moyen,250
beIN Sports 1,23,Dimanche,0,0,45+,F,eleve,2
beIN Sports 1,23,Dimanche,0,0,45+,F,faible,26
beIN Sports 1,23,Dimanche,0,0,45+,F,moyen,58
beIN Sports 1,23,Dimanche,0,0,45+,H,faible,86
beIN Sports 1,23,Dimanche,0,0,45+,H,moyen,88
beIN Sports 1,23,Jeudi,0,1,18-24,F,eleve,2
beIN Sports 1,23,Jeudi,0,1,18-24,F,faible,54
beIN Sports 1,23,Jeudi,0,1,18-24,F,moyen,44
beIN Sports 1,23,Jeudi,0,1,18-24,H,eleve,20
beIN Sports 1,23,Jeudi,0,1,18-24,H,faible,124
beIN Sports 1,23,Jeudi,0,1,18-24,H,moyen,172
beIN Sports 1,23,Jeudi,0,1,25-34,F,eleve,2
beIN Sports 1,23,Jeudi,0,1,25-34,F,faible,62
beIN Sports 1,23,Jeudi,0,1,25-34,F,moyen,82
beIN Sports 1,23,Jeudi,0,1,25-34,H,eleve,6
beIN Sports 1,23,Jeudi,0,1,25-34,H,faible,192
beIN Sports 1,23,Jeudi,0,1,25-34,H,moyen,200
beIN Sports 1,23,Jeudi,0,1,35-44,F,faible,50
beIN Sports 1,23,Jeudi,0,1,35-44,F,moyen,94
beIN Sports 1,23,Jeudi,0,1,35-44,H,eleve,2
beIN Sports 1,23,Jeudi,0,1,35-44,H,faible,158
beIN Sports 1,23,Jeudi,0,1,35-44,H,moyen,206
beIN Sports 1,23,Jeudi,0,1,45+,F,eleve,8
beIN Sports 1,23,Jeudi,0,1,45+,F,faible,26
beIN Sports 1,23,Jeudi,0,1,45+,F,moyen,42
beIN Sports 1,23,Jeudi,0,1,45+,H,eleve,6
beIN Sports 1,23,Jeudi,0,1,45+,H,faible,48
beIN Sports 1,23,Jeudi,0,1,45+,H,moyen,82
beIN Sports 1,23,Lundi,0,0,18-24,F,eleve,4
beIN Sports 1,23,Lundi,0,0,18-24,F,faible,22
beIN Sports 1,23,Lundi,0,0,18-24,F,moyen,34
beIN Sports 1,23,Lundi,0,0,18-24,H,eleve,12
beIN Sports 1,23,Lundi,0,0,18-24,H,faible,90
beIN Sports 1,23,Lundi,0,0,18-24,H,moyen,92
beIN Sports 1,23,Lundi,0,0,25-34,F,faible,28
beIN Sports 1,23,Lundi,0,0,25-34,F,moyen,44
beIN Sports 1,23,Lundi,0,0,25-34,H,eleve,2
beIN Sports 1,23,Lundi,0,0,25-34,H,faible,114
beIN Sports 1,23,Lundi,0,0,25-34,H,moyen,128
beIN Sports 1,23,Lundi,0,0,35-44,F,eleve,2
beIN Sports 1,23,Lundi,0,0,35-44,F,faible,24
beIN Sports 1,23,Lundi,0,0,35-44,F,moyen,52
beIN Sports 1,23,Lundi,0,0,35-44,H,faible,112
beIN Sports 1,23,Lundi,0,0,35-44,H,moyen,162
beIN Sports 1,23,Lundi,0,0,45+,F,faible,24
beIN Sports 1,23,Lundi,0,0,45+,F,moyen,22
beIN Sports 1,23,Lundi,0,0,45+,H,eleve,2
beIN Sports 1,23,Lundi,0,0,45+,H,faible,46
beIN Sports 1,23,Lundi,0,0,45+,H,moyen,54
beIN Sports 1,23,Mardi,0,0,18-24,F,faible,24
beIN Sports 1,23,Mardi,0,0,18-24,F,moyen,42
beIN Sports 1,23,Mardi,0,0,18-24,H,eleve,2
beIN Sports 1,23,Mardi,0,0,18-24,H,faible,74
beIN Sports 1,23,Mardi,0,0,18-24,H,moyen,100
beIN Sports 1,23,Mardi,0,0,25-34,F,eleve,2
beIN Sports 1,23,Mardi,0,0,25-34,F,faible,44
beIN Sports 1,23,Mardi,0,0,25-34,F,moyen,40
beIN Sports 1,23,Mardi,0,0,25-34,H,eleve,10
beIN Sports 1,23,Mardi,0,0,25-34,H,faible,102
beIN Sports 1,23,Mardi,0,0,25-34,H,moyen,166
beIN Sports 1,23,Mardi,0,0,35-44,F,faible,30
beIN Sports 1,23,Mardi,0,0,35-44,F,moyen,44
beIN Sports 1,23,Mardi,0,0,35-44,H,faible,98
beIN Sports 1,23,Mardi,0,0,35-44,H,moyen,156
beIN Sports 1,23,Mardi,0,0,45+,F,faible,12
beIN Sports 1,23,Mardi,0,0,45+,F,moyen,44
beIN Sports 1,23,Mardi,0,0,45+,H,faible,44
beIN Sports 1,23,Mardi,0,0,45+,H,moyen,72
beIN Sports 1,23,Mercredi,0,0,18-24,F,eleve,4
beIN Sports 1,23,Mercredi,0,0,18-24,F,faible,30
beIN Sports 1,23,Mercredi,0,0,18-24,F,moyen,40
beIN Sports 1,23,Mercredi,0,0,18-24,H,eleve,14
beIN Sports 1,23,Mercredi,0,0,18-24,H,faible,66
beIN Sports 1,23,Mercredi,0,0,18-24,H,moyen,140
beIN Sports 1,23,Mercredi,0,0,25-34,F,faible,26
beIN Sports 1,23,Mercredi,0,0,25-34,F,moyen,68
beIN Sports 1,23,Mercredi,0,0,25-34,H,eleve,8
beIN Sports 1,23,Mercredi,0,0,25-34,H,faible,92
beIN Sports 1,23,Mercredi,0,0,25-34,H,moyen,134
beIN Sports 1,23,Mercredi,0,0,35-44,F,faible,28
beIN Sports 1,23,Mercredi,0,0,35-44,F,moyen,46
beIN Sports 1,23,Mercredi,0,0,35-44,H,eleve,2
beIN Sports 1,23,Mercredi,0,0,35-44,H,faible,82
beIN Sports 1,23,Mercredi,0,0,35-44,H,moyen,168
beIN Sports 1,23,Mercredi,0,0,45+,F,faible,16
beIN Sports 1,23,Mercredi,0,0,45+,F,moyen,20
beIN Sports 1,23,Mercredi,0,0,45+,H,eleve,2
beIN Sports 1,23,Mercredi,0,0,45+,H,faible,58
beIN Sports 1,23,Mercredi,0,0,45+,H,moyen,84
beIN Sports 1,23,Samedi,0,0,18-24,F,eleve,6
beIN Sports 1,23,Samedi,0,0,18-24,F,faible,52
beIN Sports 1,23,Samedi,0,0,18-24,F,moyen,60
beIN Sports 1,23,Samedi,0,0,18-24,H,eleve,18
beIN Sports 1,23,Samedi,0,0,18-24,H,faible,104
beIN Sports 1,23,Samedi,0,0,18-24,H,moyen,176
beIN Sports 1,23,Samedi,0,0,25-34,F,eleve,4
beIN Sports 1,23,Samedi,0,0,25-34,F,faible,38
beIN Sports 1,23,Samedi,0,0,25-34,F,moyen,96
beIN Sports 1,23,Samedi,0,0,25-34,H,eleve,4
beIN Sports 1,23,Samedi,0,0,25-34,H,faible,170
beIN Sports 1,23,Samedi,0,0,25-34,H,moyen,250
beIN Sports 1,23,Samedi,0,0,35-44,F,eleve,2
beIN Sports 1,23,Samedi,0,0,35-44,F,faible,52
beIN Sports 1,23,Samedi,0,0,35-44,F,moyen,66
beIN Sports 1,23,Samedi,0,0,35-44,H,faible,174
beIN Sports 1,23,Samedi,0,0,35-44,H,moyen,276
beIN Sports 1,23,Samedi,0,0,45+,F,faible,26
beIN Sports 1,23,Samedi,0,0,45+,F,moyen,50
beIN Sports 1,23,Samedi,0,0,45+,H,faible,60
beIN Sports 1,23,Samedi,0,0,45+,H,moyen,116
beIN Sports 1,23,Vendredi,0,0,18-24,F,faible,56
beIN Sports 1,23,Vendredi,0,0,18-24,F,moyen,72
beIN Sports 1,23,Vendredi,0,0,18-24,H,eleve,8
beIN Sports 1,23,Vendredi,0,0,18-24,H,faible,126
beIN Sports 1,23,Vendredi,0,0,18-24,H,moyen,184
beIN Sports 1,23,Vendredi,0,0,25-34,F,eleve,2
beIN Sports 1,23,Vendredi,0,0,25-34,F,faible,62
beIN Sports 1,23,Vendredi,0,0,25-34,F,moyen,112
beIN Sports 1,23,Vendredi,0,0,25-34,H,eleve,6
beIN Sports 1,23,Vendredi,0,0,25-34,H,faible,184
beIN Sports 1,23,Vendredi,0,0,25-34,H,moyen,304
beIN Sports 1,23,Vendredi,0,0,35-44,F,faible,62
beIN Sports 1,23,Vendredi,0,0,35-44,F,moyen,120
beIN Sports 1,23,Vendredi,0,0,35-44,H,faible,232
beIN Sports 1,23,Vendredi,0,0,35-44,H,moyen,306
beIN Sports 1,23,Vendredi,0,0,45+,F,eleve,2
beIN Sports 1,23,Vendredi,0,0,45+,F,faible,32
beIN Sports 1,23,Vendredi,0,0,45+,F,moyen,46
beIN Sports 1,23,Vendredi,0,0,45+,H,eleve,2
beIN Sports 1,23,Vendredi,0,0,45+,H,faible,72
beIN Sports 1,23,Vendredi,0,0,45+,H,moyen,128
beIN Sports 2,0,Dimanche,0,0,18-24,F,eleve,2
beIN Sports 2,0,Dimanche,0,0,18-24,F,faible,12
beIN Sports 2,0,Dimanche,0,0,18-24,F,moyen,30
beIN Sports 2,0,Dimanche,0,0,18-24,H,eleve,2
beIN Sports 2,0,Dimanche,0,0,18-24,H,faible,58
beIN Sports 2,0,Dimanche,0,0,18-24,H,moyen,110
beIN Sports 2,0,Dimanche,0,0,25-34,F,faible,24
beIN Sports 2,0,Dimanche,0,0,25-34,F,moyen,28
beIN Sports 2,0,Dimanche,0,0,25-34,H,faible,74
beIN Sports 2,0,Dimanche,0,0,25-34,H,moyen,146
beIN Sports 2,0,Dimanche,0,0,35-44,F,eleve,4
beIN Sports 2,0,Dimanche,0,0,35-44,F,faible,40
beIN Sports 2,0,Dimanche,0,0,35-44,F,moyen,46
beIN Sports 2,0,Dimanche,0,0,35-44,H,faible,78
beIN Sports 2,0,Dimanche,0,0,35-44,H,moyen,158
beIN Sports 2,0,Dimanche,0,0,45+,F,faible,22
beIN Sports 2,0,Dimanche,0,0,45+,F,moyen,30
beIN Sports 2,0,Dimanche,0,0,45+,H,faible,36
beIN Sports 2,0,Dimanche,0,0,45+,H,moyen,80
beIN Sports 2,0,Jeudi,0,1,18-24,F,faible,16
beIN Sports 2,0,Jeudi,0,1,18-24,F,moyen,12
beIN Sports 2,0,Jeudi,0,1,18-24,H,eleve,2
beIN Sports 2,0,Jeudi,0,1,18-24,H,faible,108
beIN Sports 2,0,Jeudi,0,1,18-24,H,moyen,60
beIN Sports 2,0,Jeudi,0,1,25-34,F,faible,18
beIN Sports 2,0,Jeudi,0,1,25-34,F,moyen,34
beIN Sports 2,0,Jeudi,0,1,25-34,H,faible,90
beIN Sports 2,0,Jeudi,0,1,25-34,H,moyen,74
beIN Sports 2,0,Jeudi,0,1,35-44,F,faible,46
beIN Sports 2,0,Jeudi,0,1,35-44,F,moyen,20
beIN Sports 2,0,Jeudi,0,1,35-44,H,faible,106
beIN Sports 2,0,Jeudi,0,1,35-44,H,moyen,138
beIN Sports 2,0,Jeudi,0,1,45+,F,faible,18
beIN Sports 2,0,Jeudi,0,1,45+,F,moyen,18
beIN Sports 2,0,Jeudi,0,1,45+,H,eleve,2
beIN Sports 2,0,Jeudi,0,1,45+,H,faible,24
beIN Sports 2,0,Jeudi,0,1,45+,H,moyen,64
beIN Sports 2,0,Lundi,0,0,18-24,F,faible,12
beIN Sports 2,0,Lundi,0,0,18-24,F,moyen,18
beIN Sports 2,0,Lundi,0,0,18-24,H,eleve,2
beIN Sports 2,0,Lundi,0,0,18-24,H,faible,50
beIN Sports 2,0,Lundi,0,0,18-24,H,moyen,44
beIN Sports 2,0,Lundi,0,0,25-34,F,eleve,2
beIN Sports 2,0,Lundi,0,0,25-34,F,faible,16
beIN Sports 2,0,Lundi,0,0,25-34,F,moyen,20
beIN Sports 2,0,Lundi,0,0,25-34,H,faible,56
beIN Sports 2,0,Lundi,0,0,25-34,H,moyen,64
beIN Sports 2,0,Lundi,0,0,35-44,F,faible,16
beIN Sports 2,0,Lundi,0,0,35-44,F,moyen,18
beIN Sports 2,0,Lundi,0,0,35-44,H,eleve,2
beIN Sports 2,0,Lundi,0,0,35-44,H,faible,58
beIN Sports 2,0,Lundi,0,0,35-44,H,moyen,86
beIN Sports 2,0,Lundi,0,0,45+,F,faible,14
beIN Sports 2,0,Lundi,0,0,45+,F,moyen,6
beIN Sports 2,0,Lundi,0,0,45+,H,eleve,2
beIN Sports 2,0,Lundi,0,0,45+,H,faible,28
beIN Sports 2,0,Lundi,0,0,45+,H,moyen,30
beIN Sports 2,0,Mardi,0,0,18-24,F,faible,10
beIN Sports 2,0,Mardi,0,0,18-24,F,moyen,20
beIN Sports 2,0,Mardi,0,0,18-24,H,eleve,2
beIN Sports 2,0,Mardi,0,0,18-24,H,faible,52
beIN Sports 2,0,Mardi,0,0,18-24,H,moyen,42
beIN Sports 2,0,Mardi,0,0,25-34,F,faible,10
beIN Sports 2,0,Mardi,0,0,25-34,F,moyen,18
beIN Sports 2,0,Mardi,0,0,25-34,H,eleve,2
beIN Sports 2,0,Mardi,0,0,25-34,H,faible,38
beIN Sports 2,0,Mardi,0,0,25-34,H,moyen,44
beIN Sports 2,0,Mardi,0,0,35-44,F,faible,20
beIN Sports 2,0,Mardi,0,0,35-44,F,moyen,32
beIN Sports 2,0,Mardi,0,0,35-44,H,faible,40
beIN Sports 2,0,Mardi,0,0,35-44,H,moyen,70
beIN Sports 2,0,Mardi,0,0,45+,F,faible,4
beIN Sports 2,0,Mardi,0,0,45+,F,moyen,10
beIN Sports 2,0,Mardi,0,0,45+,H,faible,36
beIN Sports 2,0,Mardi,0,0,45+,H,moyen,36
beIN Sports 2,0,Mercredi,0,0,18-24,F,eleve,2
beIN Sports 2,0,Mercredi,0,0,18-24,F,faible,6
beIN Sports 2,0,Mercredi,0,0,18-24,F,moyen,14
beIN Sports 2,0,Mercredi,0,0,18-24,H,eleve,2
beIN Sports 2,0,Mercredi,0,0,18-24,H,faible,32
beIN Sports 2,0,Mercredi,0,0,18-24,H,moyen,40
beIN Sports 2,0,Mercredi,0,0,25-34,F,faible,16
beIN Sports 2,0,Mercredi,0,0,25-34,F,moyen,34
beIN Sports 2,0,Mercredi,0,0,25-34,H,faible,36
beIN Sports 2,0,Mercredi,0,0,25-34,H,moyen,40
beIN Sports 2,0,Mercredi,0,0,35-44,F,faible,22
beIN Sports 2,0,Mercredi,0,0,35-44,F,moyen,22
beIN Sports 2,0,Mercredi,0,0,35-44,H,eleve,2
beIN Sports 2,0,Mercredi,0,0,35-44,H,faible,52
beIN Sports 2,0,Mercredi,0,0,35-44,H,moyen,40
beIN Sports 2,0,Mercredi,0,0,45+,F,faible,16
beIN Sports 2,0,Mercredi,0,0,45+,F,moyen,6
beIN Sports 2,0,Mercredi,0,0,45+,H,faible,18
